Datetime (UTC),Timezone (minutes),Unix Timestamp (UTC),Acc magnitude avg,Eda avg,Temp avg,Movement intensity,Steps count,Rest,On Wrist
2020-01-19T01:00:00Z,-300,1579395600000,0.988475,2.711943,30.334050,10,43,0,true
2020-01-19T01:01:00Z,-300,1579395660000,0.970792,2.705842,30.401100,0,0,0,true
2020-01-19T01:02:00Z,-300,1579395720000,0.978381,2.685555,30.367633,0,0,0,true
2020-01-19T01:03:00Z,-300,1579395780000,0.979385,2.676231,30.392433,0,0,0,true
2020-01-19T01:04:00Z,-300,1579395840000,0.971876,2.668394,30.367150,0,0,0,true
2020-01-19T01:05:00Z,-300,1579395900000,1.012307,2.655834,30.224750,13,54,0,true
2020-01-19T01:06:00Z,-300,1579395960000,0.923603,2.982207,30.280133,0,0,0,true
2020-01-19T01:07:00Z,-300,1579396020000,0.964980,3.089363,30.326583,0,0,0,true
2020-01-19T01:08:00Z,-300,1579396080000,0.976770,3.080504,30.217900,0,0,0,true
2020-01-19T01:09:00Z,-300,1579396140000,0.975922,3.078450,30.240883,0,0,0,true
2020-01-19T01:10:00Z,-300,1579396200000,0.941650,3.091596,30.293733,0,0,0,true
2020-01-19T01:11:00Z,-300,1579396260000,0.949223,3.147871,30.333083,0,0,0,true
2020-01-19T01:12:00Z,-300,1579396320000,1.001344,3.133833,30.109350,0,0,0,true
2020-01-19T01:13:00Z,-300,1579396380000,0.964447,3.117546,29.940567,0,0,0,true
2020-01-19T01:14:00Z,-300,1579396440000,0.963589,3.107566,29.846167,0,0,0,true
2020-01-19T01:15:00Z,-300,1579396500000,1.002223,3.111246,29.910900,0,0,0,true
2020-01-19T01:16:00Z,-300,1579396560000,0.996982,3.091556,29.854367,0,0,0,true
2020-01-19T01:17:00Z,-300,1579396620000,0.977559,3.086978,29.940567,0,0,0,true
2020-01-19T01:18:00Z,-300,1579396680000,1.001644,3.083232,29.932950,0,0,0,true
2020-01-19T01:19:00Z,-300,1579396740000,0.988211,3.065681,29.745100,0,0,0,true
2020-01-19T01:20:00Z,-300,1579396800000,0.983822,3.051852,29.592317,0,0,0,true
2020-01-19T01:21:00Z,-300,1579396860000,1.001180,3.049261,29.576667,0,0,0,true
2020-01-19T01:22:00Z,-300,1579396920000,0.996846,3.046042,29.624450,0,0,0,true
2020-01-19T01:23:00Z,-300,1579396980000,0.977609,3.039222,29.494767,0,0,0,true
2020-01-19T01:24:00Z,-300,1579397040000,1.002865,3.038224,29.507283,0,0,0,true
2020-01-19T01:25:00Z,-300,1579397100000,1.005897,3.049031,29.646100,0,0,0,true
2020-01-19T01:26:00Z,-300,1579397160000,1.003647,3.041891,29.605667,0,0,0,true
2020-01-19T01:27:00Z,-300,1579397220000,0.952429,3.034073,29.531817,0,0,0,true
2020-01-19T01:28:00Z,-300,1579397280000,0.974674,3.034380,29.552700,0,0,0,true
2020-01-19T01:29:00Z,-300,1579397340000,0.985504,3.042039,29.636900,0,0,0,true
2020-01-19T01:30:00Z,-300,1579397400000,0.962617,3.036636,29.537583,0,0,0,true
2020-01-19T01:31:00Z,-300,1579397460000,0.982207,3.035472,29.520700,0,0,0,true
2020-01-19T01:32:00Z,-300,1579397520000,0.977963,3.036705,29.549267,0,0,0,true
2020-01-19T01:33:00Z,-300,1579397580000,0.974022,3.044553,29.644783,0,0,0,true
2020-01-19T01:34:00Z,-300,1579397640000,0.978945,3.049300,29.699600,0,0,0,true
2020-01-19T01:35:00Z,-300,1579397700000,1.004717,3.045435,29.658183,0,0,0,true
2020-01-19T01:36:00Z,-300,1579397760000,1.022948,3.048443,29.729750,0,0,0,true
2020-01-19T01:37:00Z,-300,1579397820000,1.016882,3.049606,29.718950,0,0,0,true
2020-01-19T01:38:00Z,-300,1579397880000,0.981661,3.052912,29.736083,0,0,0,true
2020-01-19T01:39:00Z,-300,1579397940000,0.994328,3.057998,29.792650,0,0,0,true
2020-01-19T01:40:00Z,-300,1579398000000,1.011889,3.059839,29.780950,0,0,0,true
2020-01-19T01:41:00Z,-300,1579398060000,0.992954,3.060832,29.785000,0,0,0,true
2020-01-19T01:42:00Z,-300,1579398120000,1.002002,3.058710,29.858383,0,0,0,true
2020-01-19T01:43:00Z,-300,1579398180000,0.997786,3.062061,29.871083,10,46,0,true
2020-01-19T01:44:00Z,-300,1579398240000,1.011713,3.061079,29.887050,0,0,0,true
2020-01-19T01:45:00Z,-300,1579398300000,1.010186,3.064637,29.938733,0,0,0,true
2020-01-19T01:46:00Z,-300,1579398360000,0.996498,3.062604,29.931150,11,35,0,true
2020-01-19T01:47:00Z,-300,1579398420000,0.966840,3.062009,29.954183,0,0,0,true
2020-01-19T01:48:00Z,-300,1579398480000,1.001636,3.068693,30.055033,0,0,0,true
2020-01-19T01:49:00Z,-300,1579398540000,0.997159,3.070431,30.007817,0,0,0,true
2020-01-19T01:50:00Z,-300,1579398600000,0.988674,3.068001,30.035967,0,0,0,true
2020-01-19T01:51:00Z,-300,1579398660000,0.993470,3.068700,30.052817,0,0,0,true
2020-01-19T01:52:00Z,-300,1579398720000,0.997467,3.069232,30.032783,0,0,0,true
2020-01-19T01:53:00Z,-300,1579398780000,0.980958,3.069318,30.018333,0,0,0,true
2020-01-19T01:54:00Z,-300,1579398840000,1.015146,3.071949,30.020117,17,39,0,true
2020-01-19T01:55:00Z,-300,1579398900000,0.989073,3.078379,30.077883,0,0,0,true
2020-01-19T01:56:00Z,-300,1579398960000,0.992410,3.160623,30.096917,0,0,0,true
2020-01-19T01:57:00Z,-300,1579399020000,1.050512,4.098568,30.135317,18,35,0,true
2020-01-19T01:58:00Z,-300,1579399080000,1.004222,4.225841,30.284650,0,0,0,true
2020-01-19T01:59:00Z,-300,1579399140000,0.995122,3.992319,30.458300,0,0,0,true
2020-01-19T02:00:00Z,-300,1579399200000,0.997327,3.842606,30.477167,0,0,0,true
2020-01-19T02:01:00Z,-300,1579399260000,1.048125,3.765825,30.550833,14,42,0,true
2020-01-19T02:02:00Z,-300,1579399320000,1.015090,3.716912,30.586733,0,0,0,true
2020-01-19T02:03:00Z,-300,1579399380000,0.989481,3.678102,30.611233,0,0,0,true
2020-01-19T02:04:00Z,-300,1579399440000,1.010671,3.642789,30.616867,13,43,0,true
2020-01-19T02:05:00Z,-300,1579399500000,1.040739,3.617414,30.645700,0,0,0,true
2020-01-19T02:06:00Z,-300,1579399560000,1.006467,3.598870,30.664767,15,42,0,true
2020-01-19T02:07:00Z,-300,1579399620000,1.008419,3.580743,30.712433,10,42,0,true
2020-01-19T02:08:00Z,-300,1579399680000,0.976780,3.564555,30.783117,0,0,0,true
2020-01-19T02:09:00Z,-300,1579399740000,1.032995,3.548578,30.834017,0,0,0,true
2020-01-19T02:10:00Z,-300,1579399800000,0.975994,3.536591,30.878033,0,0,0,true
2020-01-19T02:11:00Z,-300,1579399860000,1.008074,3.529739,30.916100,0,0,0,true
2020-01-19T02:12:00Z,-300,1579399920000,1.012521,3.516517,30.890350,21,43,0,true
2020-01-19T02:13:00Z,-300,1579399980000,1.011594,3.506826,30.872633,0,0,0,true
2020-01-19T02:14:00Z,-300,1579400040000,0.973474,3.500530,30.881950,0,0,0,true
2020-01-19T02:15:00Z,-300,1579400100000,0.998913,3.492524,30.875933,0,0,0,true
2020-01-19T02:16:00Z,-300,1579400160000,1.018950,3.493446,30.892200,13,43,0,true
2020-01-19T02:17:00Z,-300,1579400220000,1.018400,3.488119,30.933750,0,0,0,true
2020-01-19T02:18:00Z,-300,1579400280000,0.996901,3.485656,30.975217,0,0,0,true
2020-01-19T02:19:00Z,-300,1579400340000,1.037670,3.495288,31.008933,0,0,0,true
2020-01-19T02:20:00Z,-300,1579400400000,1.028332,3.485293,30.992783,0,0,0,true
2020-01-19T02:21:00Z,-300,1579400460000,1.051634,3.484537,30.933750,0,0,0,true
2020-01-19T02:22:00Z,-300,1579400520000,0.995992,3.480457,30.860083,0,0,0,true
2020-01-19T02:23:00Z,-300,1579400580000,1.110377,3.481142,30.932717,37,54,0,true
2020-01-19T02:24:00Z,-300,1579400640000,1.007621,3.481251,30.994550,0,0,0,true
2020-01-19T02:25:00Z,-300,1579400700000,1.053297,3.473698,30.917050,0,0,0,true
2020-01-19T02:26:00Z,-300,1579400760000,1.016653,3.451125,30.745083,0,0,0,true
2020-01-19T02:27:00Z,-300,1579400820000,1.022143,3.426916,30.738500,0,0,0,true
2020-01-19T02:28:00Z,-300,1579400880000,1.034794,3.410630,30.629333,0,0,0,true
2020-01-19T02:29:00Z,-300,1579400940000,1.076895,3.398445,30.622117,0,0,0,true
2020-01-19T02:30:00Z,-300,1579401000000,0.999851,3.377349,30.485917,0,0,0,true
2020-01-19T02:31:00Z,-300,1579401060000,1.040514,3.373751,30.495283,0,0,0,true
2020-01-19T02:32:00Z,-300,1579401120000,1.079792,3.320440,30.356117,0,0,0,true
2020-01-19T02:33:00Z,-300,1579401180000,1.042623,3.299842,30.224583,0,0,0,true
2020-01-19T02:34:00Z,-300,1579401240000,1.032076,3.285885,30.211000,0,0,0,true
2020-01-19T02:35:00Z,-300,1579401300000,1.011538,3.262029,30.161850,0,0,0,true
2020-01-19T02:36:00Z,-300,1579401360000,1.049112,3.266233,30.230817,0,0,0,true
2020-01-19T02:37:00Z,-300,1579401420000,1.048395,3.265049,30.233400,0,0,0,true
2020-01-19T02:38:00Z,-300,1579401480000,1.001219,3.268095,30.262400,0,0,0,true
2020-01-19T02:39:00Z,-300,1579401540000,0.992925,3.270681,30.291633,0,0,0,true
2020-01-19T02:40:00Z,-300,1579401600000,0.968178,3.289406,30.346850,0,0,0,true
2020-01-19T02:41:00Z,-300,1579401660000,1.037492,3.288392,30.325333,0,0,0,true
2020-01-19T02:42:00Z,-300,1579401720000,1.061060,3.283752,30.237850,13,40,0,true
2020-01-19T02:43:00Z,-300,1579401780000,0.975703,3.283454,30.282783,0,0,0,true
2020-01-19T02:44:00Z,-300,1579401840000,0.932958,3.290470,30.405983,0,0,0,true
2020-01-19T02:45:00Z,-300,1579401900000,1.023074,3.299789,30.442733,0,0,0,true
2020-01-19T02:46:00Z,-300,1579401960000,1.063770,3.297536,30.315017,0,0,0,true
2020-01-19T02:47:00Z,-300,1579402020000,0.968787,3.297081,30.371183,0,0,0,true
2020-01-19T02:48:00Z,-300,1579402080000,1.022761,3.296069,30.404617,14,52,0,true
2020-01-19T02:49:00Z,-300,1579402140000,1.027830,3.308738,30.507650,0,0,0,true
2020-01-19T02:50:00Z,-300,1579402200000,1.005383,3.307911,30.508917,0,0,0,true
2020-01-19T02:51:00Z,-300,1579402260000,1.104812,3.311611,30.531367,45,53,0,true
2020-01-19T02:52:00Z,-300,1579402320000,1.039269,3.314166,30.511150,14,46,0,true
2020-01-19T02:53:00Z,-300,1579402380000,1.019173,3.305728,30.490833,0,0,0,true
2020-01-19T02:54:00Z,-300,1579402440000,0.998462,3.269436,30.490450,0,0,0,true
2020-01-19T02:55:00Z,-300,1579402500000,0.973863,3.265070,30.523433,0,0,0,true
2020-01-19T02:56:00Z,-300,1579402560000,1.045140,3.266468,30.559333,0,0,0,true
2020-01-19T02:57:00Z,-300,1579402620000,1.026171,3.244888,30.444550,0,0,0,true
2020-01-19T02:58:00Z,-300,1579402680000,1.008857,3.236869,30.379100,0,0,0,true
2020-01-19T02:59:00Z,-300,1579402740000,1.040232,3.239243,30.390117,0,0,0,true
2020-01-19T03:00:00Z,-300,1579402800000,1.029184,3.237045,30.370600,0,0,0,true
2020-01-19T03:01:00Z,-300,1579402860000,1.024454,3.238916,30.398217,0,0,0,true
2020-01-19T03:02:00Z,-300,1579402920000,1.024999,3.242990,30.436767,0,0,0,true
2020-01-19T03:03:00Z,-300,1579402980000,1.007561,3.240567,30.391950,0,0,0,true
2020-01-19T03:04:00Z,-300,1579403040000,1.006058,3.367350,30.262917,10,40,0,true
2020-01-19T03:05:00Z,-300,1579403100000,1.035657,3.504089,30.325183,0,0,0,true
2020-01-19T03:06:00Z,-300,1579403160000,1.022192,3.439755,30.486533,0,0,0,true
2020-01-19T03:07:00Z,-300,1579403220000,1.041686,3.410801,30.600167,0,0,0,true
2020-01-19T03:08:00Z,-300,1579403280000,0.989068,3.393783,30.666000,0,0,0,true
2020-01-19T03:09:00Z,-300,1579403340000,1.045290,3.379453,30.723100,0,0,0,true
2020-01-19T03:10:00Z,-300,1579403400000,1.038308,3.359468,30.679400,0,0,0,true
2020-01-19T03:11:00Z,-300,1579403460000,1.024945,3.355161,30.703633,23,42,0,true
2020-01-19T03:12:00Z,-300,1579403520000,1.058071,3.350111,30.729733,0,0,0,true
2020-01-19T03:13:00Z,-300,1579403580000,1.042524,3.347122,30.656433,0,0,0,true
2020-01-19T03:14:00Z,-300,1579403640000,1.054605,3.333699,30.558317,0,0,0,true
2020-01-19T03:15:00Z,-300,1579403700000,1.039632,3.324365,30.531417,0,0,0,true
2020-01-19T03:16:00Z,-300,1579403760000,1.058986,3.328080,30.603683,14,42,0,true
2020-01-19T03:17:00Z,-300,1579403820000,1.045038,3.327800,30.626017,13,35,0,true
2020-01-19T03:18:00Z,-300,1579403880000,1.028039,3.330437,30.666000,0,0,0,true
2020-01-19T03:19:00Z,-300,1579403940000,1.031491,3.332944,30.709400,13,42,0,true
2020-01-19T03:20:00Z,-300,1579404000000,1.083395,3.321368,30.617450,0,0,0,true
2020-01-19T03:21:00Z,-300,1579404060000,1.053873,3.318501,30.609067,0,0,0,true
2020-01-19T03:22:00Z,-300,1579404120000,1.034561,3.317096,30.584450,0,0,0,true
2020-01-19T03:23:00Z,-300,1579404180000,1.077904,3.337034,30.595950,23,42,0,true
2020-01-19T03:24:00Z,-300,1579404240000,1.007632,3.343414,30.604250,10,48,0,true
2020-01-19T03:25:00Z,-300,1579404300000,1.012885,3.342318,30.643917,0,0,0,true
2020-01-19T03:26:00Z,-300,1579404360000,1.057111,3.335445,30.638750,23,42,0,true
2020-01-19T03:27:00Z,-300,1579404420000,1.042510,3.332760,30.551000,26,42,0,true
2020-01-19T03:28:00Z,-300,1579404480000,1.080200,3.324369,30.476750,0,0,0,true
2020-01-19T03:29:00Z,-300,1579404540000,1.067445,3.331872,30.598367,14,42,0,true
2020-01-19T03:30:00Z,-300,1579404600000,1.069485,3.337828,30.692867,11,42,0,true
2020-01-19T03:31:00Z,-300,1579404660000,1.081109,3.332814,30.679400,11,49,0,true
2020-01-19T03:32:00Z,-300,1579404720000,1.069765,3.278086,30.663583,0,0,0,true
2020-01-19T03:33:00Z,-300,1579404780000,1.076856,3.279127,30.708933,27,42,0,true
2020-01-19T03:34:00Z,-300,1579404840000,1.053130,3.280499,30.728817,11,42,0,true
2020-01-19T03:35:00Z,-300,1579404900000,1.066892,3.277597,30.718283,11,42,0,true
2020-01-19T03:36:00Z,-300,1579404960000,1.055972,3.271353,30.670950,0,0,0,true
2020-01-19T03:37:00Z,-300,1579405020000,1.096181,2.621648,30.552491,24,0,0,true
2020-01-19T04:39:00Z,-300,1579408740000,1.064533,0.019937,25.794359,11,216,0,false
2020-01-19T04:40:00Z,-300,1579408800000,1.008947,0.038581,26.429339,0,0,0,true
2020-01-19T04:41:00Z,-300,1579408860000,1.007201,0.058589,26.734288,0,0,0,true
2020-01-19T04:42:00Z,-300,1579408920000,1.007960,0.066617,27.000800,0,0,0,true
2020-01-19T04:43:00Z,-300,1579408980000,1.005428,0.072599,27.301567,0,0,0,true
2020-01-19T04:44:00Z,-300,1579409040000,0.998546,0.078849,27.605267,0,0,0,true
2020-01-19T04:45:00Z,-300,1579409100000,0.999916,0.085303,27.884850,0,0,0,true
2020-01-19T04:46:00Z,-300,1579409160000,0.999714,0.090449,28.136517,0,0,0,true
2020-01-19T04:47:00Z,-300,1579409220000,1.000118,0.094338,28.364600,0,0,0,true
2020-01-19T04:48:00Z,-300,1579409280000,1.000077,0.100658,28.569350,0,0,0,true
2020-01-19T04:49:00Z,-300,1579409340000,1.000034,0.107437,28.767717,0,0,0,true
2020-01-19T04:50:00Z,-300,1579409400000,1.000285,0.112397,28.944300,0,0,0,true
2020-01-19T04:51:00Z,-300,1579409460000,0.999791,0.119153,29.102283,0,0,0,true
2020-01-19T04:52:00Z,-300,1579409520000,1.000232,0.126470,29.247533,0,0,0,true
2020-01-19T04:53:00Z,-300,1579409580000,1.000555,0.132887,29.381983,0,0,0,true
2020-01-19T04:54:00Z,-300,1579409640000,1.001692,0.138428,29.509983,0,0,0,true
2020-01-19T04:55:00Z,-300,1579409700000,1.001909,0.145816,29.625167,0,0,0,true
2020-01-19T04:56:00Z,-300,1579409760000,1.002576,0.153388,29.734417,0,0,0,true
2020-01-19T04:57:00Z,-300,1579409820000,0.940718,0.157033,29.864650,0,0,0,true
2020-01-19T04:58:00Z,-300,1579409880000,0.920633,0.178338,30.092567,0,0,0,true
2020-01-19T04:59:00Z,-300,1579409940000,0.921311,0.214385,30.199933,0,0,0,true
2020-01-19T05:00:00Z,-300,1579410000000,0.947683,0.224482,30.177217,0,0,0,true
2020-01-19T05:01:00Z,-300,1579410060000,0.972077,0.230394,30.076700,0,0,0,true
2020-01-19T05:02:00Z,-300,1579410120000,1.036739,0.235118,29.928833,10,51,0,true
2020-01-19T05:03:00Z,-300,1579410180000,1.103802,0.241135,29.843150,0,0,0,true
2020-01-19T05:04:00Z,-300,1579410240000,1.047809,0.244383,29.597600,0,0,0,true
2020-01-19T05:05:00Z,-300,1579410300000,1.036164,0.253028,29.626117,17,56,0,true
2020-01-19T05:06:00Z,-300,1579410360000,1.028299,0.259060,29.656233,0,0,0,true
2020-01-19T05:07:00Z,-300,1579410420000,0.997252,0.266548,29.696900,0,0,0,true
2020-01-19T05:08:00Z,-300,1579410480000,1.044682,0.278149,29.689367,13,30,0,true
2020-01-19T05:09:00Z,-300,1579410540000,1.034399,0.281961,29.589500,16,28,0,true
2020-01-19T05:10:00Z,-300,1579410600000,1.041317,0.287496,29.562583,12,41,0,true
2020-01-19T05:11:00Z,-300,1579410660000,1.065272,0.295039,29.556350,12,0,0,true
2020-01-19T05:12:00Z,-300,1579410720000,1.025645,0.300846,29.545750,0,0,0,true
2020-01-19T05:13:00Z,-300,1579410780000,1.085572,0.302929,29.537767,0,0,0,true
2020-01-19T05:14:00Z,-300,1579410840000,1.042268,0.293590,29.597800,26,39,0,true
2020-01-19T05:15:00Z,-300,1579410900000,1.104367,0.299779,29.658433,55,65,0,true
2020-01-19T05:16:00Z,-300,1579410960000,1.109270,0.309587,29.662133,50,38,0,true
2020-01-19T05:17:00Z,-300,1579411020000,1.041041,0.315246,29.520617,20,40,0,true
2020-01-19T05:18:00Z,-300,1579411080000,0.960360,0.318529,29.367250,0,0,2,true
2020-01-19T05:19:00Z,-300,1579411140000,0.977783,0.321092,29.444550,0,0,2,true
2020-01-19T05:20:00Z,-300,1579411200000,0.977665,0.324435,29.399300,0,0,1,true
2020-01-19T05:21:00Z,-300,1579411260000,0.979191,0.328286,29.341967,0,0,1,true
2020-01-19T05:22:00Z,-300,1579411320000,0.981823,0.334713,29.312550,0,0,1,true
2020-01-19T05:23:00Z,-300,1579411380000,0.981705,0.340486,29.331767,0,0,1,true
2020-01-19T05:24:00Z,-300,1579411440000,0.979211,0.345547,29.343283,0,0,1,true
2020-01-19T05:25:00Z,-300,1579411500000,0.978683,0.351241,29.319300,0,0,1,true
2020-01-19T05:26:00Z,-300,1579411560000,0.978410,0.357597,29.374817,0,0,1,true
2020-01-19T05:27:00Z,-300,1579411620000,0.978266,0.364794,29.454617,0,0,1,true
2020-01-19T05:28:00Z,-300,1579411680000,0.978092,0.374982,29.526100,0,0,1,true
2020-01-19T05:29:00Z,-300,1579411740000,0.973260,0.382710,29.606083,0,0,1,true
2020-01-19T05:30:00Z,-300,1579411800000,0.969918,0.390146,29.681183,0,0,1,true
2020-01-19T05:31:00Z,-300,1579411860000,0.969934,0.398032,29.743367,0,0,1,true
2020-01-19T05:32:00Z,-300,1579411920000,0.970096,0.403874,29.804350,0,0,1,true
2020-01-19T05:33:00Z,-300,1579411980000,0.969225,0.408888,29.861450,0,0,1,true
2020-01-19T05:34:00Z,-300,1579412040000,0.967410,0.416467,29.907300,0,0,1,true
2020-01-19T05:35:00Z,-300,1579412100000,0.966863,0.422703,29.957850,0,0,1,true
2020-01-19T05:36:00Z,-300,1579412160000,0.967041,0.428179,30.009083,0,0,1,true
2020-01-19T05:37:00Z,-300,1579412220000,0.966784,0.433546,30.052867,0,0,1,true
2020-01-19T05:38:00Z,-300,1579412280000,0.966753,0.438509,30.097850,0,0,1,true
2020-01-19T05:39:00Z,-300,1579412340000,0.966871,0.446061,30.149517,0,0,1,true
2020-01-19T05:40:00Z,-300,1579412400000,0.972957,0.450968,30.184317,0,0,1,true
2020-01-19T05:41:00Z,-300,1579412460000,1.082373,0.455346,30.236850,0,0,1,true
2020-01-19T05:42:00Z,-300,1579412520000,1.082152,0.462880,30.311950,0,0,1,true
2020-01-19T05:43:00Z,-300,1579412580000,1.082161,0.471041,30.414700,0,0,1,true
2020-01-19T05:44:00Z,-300,1579412640000,1.082323,0.483874,30.505000,0,0,1,true
2020-01-19T05:45:00Z,-300,1579412700000,1.082153,0.490659,30.587067,0,0,1,true
2020-01-19T05:46:00Z,-300,1579412760000,1.082212,0.496991,30.668217,0,0,1,true
2020-01-19T05:47:00Z,-300,1579412820000,1.082150,0.505382,30.731467,0,0,1,true
